"NOME_MUNICIPIO",">2ppb","=2ppb","1ppb<x<2ppb","=1ppb","0.1ppb<x<1ppb","=0.1ppb","0ppb<x<0.1ppb","=0ppb","all Detections","all Measurements","Population","UF"
"PARAGUACU",0,0,0,0,2,1,4,0,7,7,21583,"MG"
"PARAGUACU PAULISTA",0,0,0,0,0,0,0,0,0,10,45255,"SP"
"PARAI",0,0,0,0,0,0,0,1,1,4,7404,"RS"
"PARAIBA DO SUL",0,0,0,0,0,0,0,0,0,2,42922,"RJ"
"PARAIBUNA",0,0,0,1,1,0,1,0,3,11,18206,"SP"
"PARAISO",0,0,0,0,3,0,0,6,9,30,6369,"SP"
"PARAISO DO NORTE",0,0,0,0,0,0,0,0,0,8,13345,"PR"
"PARAISO DO TOCANTINS",0,0,0,0,0,0,0,0,0,13,50360,"TO"
"PARAMIRIM",0,0,0,2,0,0,0,0,2,2,22286,"BA"
"PARANA",0,0,0,0,0,0,0,0,0,4,10562,"TO"
"PARANACITY",0,0,0,0,0,2,0,0,2,6,11265,"PR"
"PARANAGUA",0,0,0,0,0,0,16,0,16,68,152975,"PR"
"PARANAIBA",1,0,0,1,0,1,0,0,3,3,41755,"MS"
"PARANAPANEMA",0,0,0,0,0,0,4,7,11,15,19730,"SP"
"PARANAPUA",0,0,0,0,0,0,3,3,6,7,4051,"SP"
"PARANAVAI",0,0,0,0,0,0,0,0,0,25,87850,"PR"
"PARANHOS",0,0,0,0,0,0,0,0,0,5,13852,"MS"
"PARAPUA",0,0,0,0,0,2,1,7,10,11,11073,"SP"
"PARATY",0,0,0,0,0,2,2,2,6,9,41454,"RJ"
"PARAUNA",0,0,0,0,0,0,0,6,6,8,11221,"GO"
"PARDINHO",0,0,0,0,0,0,10,4,14,17,6259,"SP"
"PARISI",0,0,0,0,1,1,7,0,9,9,2150,"SP"
"PAROBE",0,0,0,0,0,0,0,2,2,7,56277,"RS"
"PASSO DE TORRES",0,0,0,0,0,0,0,0,0,6,8370,"SC"
"PASSO FUNDO",0,0,0,0,0,0,0,4,4,18,198799,"RS"
"PASSOS",0,0,0,0,0,0,6,0,6,6,114458,"MG"
"PASSOS MAIA",0,0,0,0,0,0,0,0,0,9,4243,"SC"
"PATO BRAGADO",0,0,0,0,0,0,0,0,0,38,5432,"PR"
"PATROCINIO",0,6,0,0,0,0,0,0,6,8,89983,"MG"
"PATROCINIO PAULISTA",0,0,0,0,1,0,6,1,8,12,14351,"SP"
"PATY DO ALFERES",0,0,0,0,0,0,0,0,0,2,26991,"RJ"
"PAU BRASIL",0,0,0,4,0,0,0,0,4,4,10673,"BA"
"PAU D'ARCO",0,0,0,0,0,0,0,0,0,3,5341,"PA"
"PAULA FREITAS",0,0,0,0,0,0,0,0,0,18,5842,"PR"
"PAULICEIA",0,0,0,0,0,1,4,1,6,6,7147,"SP"
"PAULINIA",0,0,0,1,22,1,19,0,43,145,102499,"SP"
"PAULISTANIA",0,0,0,0,0,0,2,0,2,6,1841,"SP"
"PAULO AFONSO",0,0,0,2,0,0,0,0,2,2,120706,"BA"
"PAULO DE FARIA",0,0,0,0,0,0,0,0,0,4,8953,"SP"
"PAULO FRONTIN",0,0,0,0,0,0,0,0,0,27,7360,"PR"
"PE DE SERRA",0,0,0,3,0,0,0,0,3,3,14226,"BA"
"PEABIRU",0,0,0,0,0,0,0,0,0,6,14198,"PR"
"PEDERNEIRAS",0,1,0,2,1,2,20,9,35,87,45708,"SP"
"PEDRANOPOLIS",0,0,0,0,0,0,7,8,15,21,2547,"SP"
"PEDRAO",0,0,0,2,0,0,0,0,2,2,7527,"BA"
"PEDRAS ALTAS",0,0,0,0,0,0,0,0,0,1,2168,"RS"
"PEDREIRA",0,0,0,0,0,0,0,1,1,16,46598,"SP"
"PEDREIRAS",0,0,0,0,0,0,0,0,0,2,38365,"MA"
"PEDRINHAS PAULISTA",0,0,0,0,0,0,0,0,0,2,3087,"SP"
"PEDRO ALEXANDRE",0,0,0,2,0,0,0,0,2,2,18209,"BA"
"PEDRO DE TOLEDO",0,0,0,0,1,0,0,0,1,3,11136,"SP"
"PEDRO GOMES",0,0,0,0,0,0,0,0,0,6,7683,"MS"
"PEDRO OSORIO",0,0,0,0,0,0,0,0,0,4,7999,"RS"
"PEIXE",0,0,0,0,0,0,0,0,0,10,11591,"TO"
"PEIXOTO DE AZEVEDO",0,0,0,0,0,0,6,0,6,6,33630,"MT"
"PEJUCARA",0,0,0,0,0,0,0,0,0,3,4043,"RS"
"PELOTAS",0,0,0,0,0,0,0,0,0,25,344385,"RS"
"PENAPOLIS",0,0,0,0,0,0,3,0,3,3,62738,"SP"
"PEQUIZEIRO",0,0,0,0,0,0,0,0,0,3,5453,"TO"
"PEREIRA BARRETO",0,0,0,0,0,0,1,0,1,21,25790,"SP"
"PERITIBA",0,0,0,0,0,0,0,0,0,4,2855,"SC"
"PEROBAL",0,0,0,0,0,0,0,0,0,12,6105,"PR"
"PEROLA",0,0,0,0,0,1,0,0,1,7,11101,"PR"
"PEROLA D'OESTE",0,0,0,0,0,0,2,0,2,6,6674,"PR"
"PEROLANDIA",0,0,0,0,0,0,0,0,0,3,3135,"GO"
"PERUIBE",0,0,0,0,0,0,0,0,0,12,66572,"SP"
"PESCARIA BRAVA",0,0,0,0,1,0,0,1,2,6,9980,"SC"
"PETROLANDIA",0,0,0,0,2,0,0,0,2,12,36108,"PE"
"PETROLINA DE GOIAS",0,0,0,0,1,0,0,0,1,1,10548,"GO"
"PETROPOLIS",0,0,0,0,0,25,0,1,26,111,298235,"RJ"
"PIACATU",0,0,0,0,2,0,2,0,4,5,5846,"SP"
"PIEDADE",0,0,0,0,0,0,1,0,1,1,55092,"SP"
"PIEDADE DO RIO GRANDE",0,0,0,0,0,0,0,0,0,2,4684,"MG"
"PIEN",0,0,0,0,0,0,0,0,0,20,12455,"PR"
"PILAR DE GOIAS",0,0,0,0,0,0,0,0,0,4,2529,"GO"
"PILAR DO SUL",0,0,0,0,0,0,0,0,0,12,28718,"SP"
"PIMENTA",0,0,0,0,0,0,0,0,0,5,8720,"MG"
"PINDAMONHANGABA",0,0,0,0,2,0,5,0,7,18,164000,"SP"
"PINDORAMA",0,0,0,0,0,0,0,0,0,90,16656,"SP"
"PINDORAMA DO TOCANTINS",0,0,0,0,0,0,0,0,0,2,4520,"TO"
"PINHAIS",0,0,0,0,0,0,1,3,4,15,129445,"PR"
"PINHAL DE SAO BENTO",0,0,0,0,0,0,1,0,1,2,2757,"PR"
"PINHALAO",0,0,0,0,0,0,0,2,2,10,6440,"PR"
"PINHALZINHO",0,0,0,0,5,0,0,0,5,13,14763,"SP"
"PINHAO",0,0,0,0,0,0,6,0,6,30,6556,"SE"
"PINHEIRINHO DO VALE",0,0,0,0,0,0,0,0,0,3,4803,"RS"
"PINHEIRO MACHADO",0,0,0,0,0,0,0,3,3,7,12913,"RS"
"PINHEIRO PRETO",0,0,0,0,0,0,0,0,0,10,3480,"SC"
"PINTO BANDEIRA",0,0,0,0,0,0,0,1,1,5,2868,"RS"
"PIQUEROBI",0,0,0,0,0,0,2,0,2,2,3693,"SP"
"PIQUETE",0,0,0,0,0,0,9,45,54,63,13976,"SP"
"PIRACANJUBA",0,0,0,0,0,0,0,0,0,14,24885,"GO"
"PIRACICABA",0,0,0,1,0,0,2,3,6,119,397322,"SP"
"PIRAI DO NORTE",0,0,0,1,0,0,0,0,1,1,10411,"BA"
"PIRAI DO SUL",0,0,0,0,0,0,0,0,0,14,25277,"PR"
"PIRAJU",0,0,0,0,0,0,4,3,7,10,29790,"SP"
"PIRAJUI",0,0,0,0,0,0,0,0,0,9,24973,"SP"
"PIRANGI",0,0,0,0,0,0,4,0,4,18,11323,"SP"
"PIRAPORA",0,6,0,0,12,0,0,0,18,22,56706,"MG"
"PIRAPORA DO BOM JESUS",0,0,0,0,0,0,2,0,2,4,18174,"SP"
"PIRAPOZINHO",0,0,0,0,0,0,0,0,0,9,27021,"SP"
"PIRAQUE",0,0,0,0,0,0,0,0,0,4,3044,"TO"
"PIRASSUNUNGA",0,0,0,5,0,0,9,0,14,77,75474,"SP"
"PIRATINI",0,0,0,0,0,0,0,0,0,2,20799,"RS"
"PIRATININGA",0,0,0,0,0,1,12,6,19,30,13335,"SP"
"PIRATUBA",0,0,0,0,0,0,0,0,0,4,4102,"SC"
"PIRENOPOLIS",0,0,0,0,0,0,0,0,0,9,24761,"GO"
"PIRES DO RIO",0,0,0,0,0,0,0,2,2,5,31151,"GO"
"PIRIPA",0,0,0,2,0,0,0,0,2,2,11849,"BA"
"PIRITIBA",0,0,0,2,0,0,0,0,2,2,25211,"BA"
"PITANGA",0,0,0,0,0,0,0,0,0,12,32015,"PR"
"PITANGUEIRAS",0,0,0,0,0,0,0,0,0,81,38889,"SP"
"PIUM",0,0,0,0,0,0,0,0,0,4,7536,"TO"
"PLANALTINA",0,0,0,0,0,0,0,10,10,10,88863,"GO"
"PLANALTINA DO PARANA",0,0,0,0,0,0,0,0,0,6,4303,"PR"
"PLANALTINO",0,0,0,2,0,0,0,0,2,2,9582,"BA"
"PLANALTO",0,0,0,3,0,0,1,0,4,16,26915,"BA"
"POA",0,2,0,0,0,0,0,0,2,3,115488,"SP"
"POCO VERDE",0,0,0,10,0,0,0,0,10,10,23740,"SE"
"POCOES",0,0,0,2,0,0,0,0,2,2,48861,"BA"
"POCOS DE CALDAS",0,0,0,0,0,0,0,3,3,25,166085,"MG"
"POJUCA",0,0,0,2,0,0,0,0,2,2,39718,"BA"
"POLONI",0,0,0,0,0,0,0,0,0,5,5935,"SP"
"POMERODE",0,0,0,0,0,0,0,0,0,24,32334,"SC"
"POMPEIA",0,0,0,0,0,1,6,0,7,8,21674,"SP"
"PONGAI",0,0,0,0,1,0,5,0,6,7,3480,"SP"
"PONTA GROSSA",0,0,0,0,0,0,1,0,1,29,344332,"PR"
"PONTA PORA",0,0,0,0,0,0,0,0,0,38,89592,"MS"
"PONTAL",0,0,0,0,0,48,33,0,81,100,47638,"SP"
"PONTAL DO PARANA",0,0,0,0,0,0,0,0,0,8,25393,"PR"
"PONTALINA",0,0,0,0,0,0,0,2,2,8,17991,"GO"
"PONTALINDA",0,0,0,0,0,0,3,3,6,7,4519,"SP"
"PONTE ALTA",0,0,0,0,6,0,0,0,6,10,4767,"SC"
"PONTE ALTA DO BOM JESUS",0,0,0,0,0,0,0,0,0,3,4645,"TO"
"PONTE ALTA DO NORTE",0,0,0,0,1,0,0,0,1,5,3413,"SC"
"PONTE ALTA DO TOCANTINS",0,0,0,0,0,0,0,0,0,5,7949,"TO"
"PONTE NOVA",0,0,0,0,0,0,0,0,0,3,60361,"MG"
"PONTES GESTAL",0,0,0,0,0,0,2,1,3,3,2594,"SP"
"PONTO NOVO",0,0,0,6,0,0,0,0,6,6,15830,"BA"
"POPULINA",0,0,0,0,0,0,6,6,12,14,4240,"SP"
"PORANGABA",0,0,0,0,0,0,1,2,3,5,9565,"SP"
"PORANGATU",0,0,0,0,0,0,0,0,0,18,45305,"GO"
"PORCIUNCULA",0,0,0,0,0,0,0,0,0,2,18248,"RJ"
"PORECATU",0,0,0,0,0,0,0,0,0,6,13754,"PR"
"PORTEIRAO",0,0,0,0,0,0,0,0,0,2,3758,"GO"
"PORTELANDIA",0,0,0,0,0,0,0,1,1,4,4044,"GO"
"PORTO ALEGRE",0,0,0,0,0,0,0,0,0,59,1484941,"RS"
"PORTO ALEGRE DO TOCANTINS",0,0,0,0,0,0,0,0,0,6,3102,"TO"
"PORTO AMAZONAS",0,0,0,0,0,0,0,0,0,7,4835,"PR"
"PORTO BELO",0,0,0,0,0,0,0,0,0,7,20294,"SC"
"PORTO ESPERIDIAO",0,1,0,0,0,1,2,2,6,7,11603,"MT"
"PORTO FELIZ",0,0,0,1,0,0,15,0,16,70,52507,"SP"
"PORTO FERREIRA",0,0,0,0,0,0,18,0,18,42,55432,"SP"
"PORTO LUCENA",0,1,0,0,0,0,0,0,1,1,5227,"RS"
"PORTO MURTINHO",0,0,1,0,0,0,0,0,1,1,16879,"MS"
"PORTO NACIONAL",0,0,0,0,0,0,0,0,0,8,52828,"TO"
"PORTO REAL",0,0,0,0,0,0,10,5,15,26,18829,"RJ"
"PORTO RICO",0,0,0,0,0,0,0,0,0,2,2611,"PR"
"PORTO SEGURO",0,0,0,10,0,0,0,0,10,10,149324,"BA"
"PORTO VITORIA",0,0,0,0,0,0,0,0,0,7,4148,"PR"
"PORTO XAVIER",0,0,0,0,0,0,0,6,6,11,10718,"RS"
"POSSE",0,0,0,0,0,0,0,2,2,2,35574,"GO"
"POTIM",0,0,0,0,0,0,0,0,0,3,23360,"SP"
"POTIRAGUA",0,0,0,4,0,0,0,0,4,4,8438,"BA"
"POTIRENDABA",0,0,0,212,0,0,1,4,217,217,17002,"SP"
"POUSO REDONDO",0,0,0,0,2,0,0,0,2,10,16957,"SC"
"PRACINHA",0,0,0,0,0,0,3,2,5,8,3768,"SP"
"PRADO",0,0,0,4,0,0,0,0,4,4,29326,"BA"
"PRADO FERREIRA",0,0,0,0,0,0,0,0,0,4,3718,"PR"
"PRAIA GRANDE",0,0,0,0,0,0,4,1,5,14,310024,"SP"
"PRAIA NORTE",0,0,0,0,0,0,0,0,0,3,8365,"TO"
"PRANCHITA",0,0,0,0,0,0,1,0,1,4,5477,"PR"
"PRATA",0,0,0,0,0,0,0,4,4,4,4179,"PB"
"PRATANIA",0,0,0,0,0,0,3,3,6,6,5126,"SP"
"PRESIDENTE ALVES",0,0,0,0,0,0,2,6,8,8,4155,"SP"
"PRESIDENTE BERNARDES",0,0,0,0,0,0,0,0,0,19,5562,"MG"
"PRESIDENTE CASTELLO BRANCO",0,0,0,0,2,0,0,2,4,6,1610,"SC"
"PRESIDENTE CASTELO BRANCO",0,0,0,5,0,0,0,0,5,19,5227,"PR"
"PRESIDENTE EPITACIO",0,0,0,0,4,0,5,0,9,11,43897,"SP"
"PRESIDENTE JANIO QUADROS",0,0,0,3,0,0,0,0,3,3,13334,"BA"
"PRESIDENTE JUSCELINO",0,0,0,0,0,0,0,3,3,7,12656,"MA"
"PRESIDENTE KENNEDY",0,0,0,0,0,0,0,0,0,6,3733,"TO"
"PRESIDENTE NEREU",0,0,0,0,0,0,0,0,0,12,2304,"SC"
"PRESIDENTE PRUDENTE",0,0,0,0,0,0,3,0,3,72,225271,"SP"
"PRESIDENTE TANCREDO NEVES",0,0,0,2,0,0,0,0,2,2,28082,"BA"
"PRESIDENTE VENCESLAU",0,0,0,0,0,0,11,0,11,22,39544,"SP"
"PRIMAVERA DO LESTE",0,0,0,0,0,0,0,0,0,11,59293,"MT"
"PRIMEIRO DE MAIO",0,0,0,0,0,0,0,0,0,13,11286,"PR"
"PRINCESA",0,0,0,0,0,0,0,0,0,2,2906,"SC"
"PROFESSOR JAMIL",0,0,0,0,0,0,0,0,0,6,3360,"GO"
"PROMISSAO",0,0,0,0,0,0,18,0,18,18,39506,"SP"
"PROPRIA",0,0,0,3,0,0,0,0,3,3,29834,"SE"
"PRUDENTOPOLIS",0,0,0,0,0,0,0,0,0,14,52125,"PR"
"PUGMIL",0,0,0,0,0,0,0,0,0,2,2650,"TO"
"QUADRA",0,0,0,0,0,0,2,1,3,5,3680,"SP"
"QUARAI",0,0,0,0,0,0,0,2,2,3,23532,"RS"
"QUARTO CENTENARIO",0,0,0,0,0,0,0,0,0,11,4764,"PR"
"QUATA",0,0,0,0,0,0,0,0,0,7,13893,"SP"
"QUATIGUA",0,0,0,0,0,0,0,0,0,13,7472,"PR"
"QUATRO BARRAS",0,0,0,0,0,0,0,0,0,5,22651,"PR"
"QUATRO PONTES",0,0,0,0,0,0,0,0,0,2,4031,"PR"
"QUEDAS DO IGUACU",0,0,0,0,0,0,0,0,0,14,33543,"PR"
"QUEIMADAS",0,0,0,2,0,0,0,0,2,2,44214,"PB"
"QUEIROZ",0,0,0,0,0,0,3,2,5,8,3267,"SP"
"QUERENCIA",0,0,0,0,0,0,2,0,2,2,16512,"MT"
"QUERENCIA DO NORTE",0,0,0,0,0,0,0,0,0,4,12320,"PR"
"QUIJINGUE",0,0,0,2,0,0,0,0,2,2,28632,"BA"
"QUILOMBO",0,0,0,0,0,0,0,0,0,2,10044,"SC"
"QUINTA DO SOL",0,0,0,0,0,0,0,0,0,4,4897,"PR"
"QUINTANA",0,0,0,0,0,0,2,0,2,3,6530,"SP"
"QUIRINOPOLIS",0,0,0,0,0,0,0,2,2,10,48508,"GO"
"QUITANDINHA",0,0,0,0,0,0,4,2,6,9,18733,"PR"
"RAFAEL JAMBEIRO",0,0,0,7,0,0,0,0,7,7,23562,"BA"
"RAFARD",0,0,0,0,0,0,2,0,2,10,9054,"SP"
"RAMILANDIA",0,0,0,0,0,0,4,2,6,10,4435,"PR"
"RANCHARIA",0,0,0,0,0,0,0,0,0,4,29821,"SP"
"RANCHO ALEGRE",0,0,0,0,0,0,0,0,0,2,3963,"PR"
"RANCHO ALEGRE D'OESTE",0,0,0,0,0,0,0,0,0,5,2800,"PR"
"RANCHO QUEIMADO",0,0,0,0,0,0,0,0,0,15,2871,"SC"
"RAUL SOARES",0,0,0,12,0,14,0,0,26,26,24368,"MG"
"REALEZA",0,0,0,0,0,0,0,0,0,17,17111,"PR"
"REBOUCAS",0,0,0,0,0,0,0,0,0,8,14981,"PR"
"RECURSOLANDIA",0,0,0,0,0,0,0,0,0,5,4230,"TO"
"REDENCAO DA SERRA",0,0,0,0,0,0,2,1,3,3,3908,"SP"
"REDENTORA",0,0,0,0,0,0,0,0,0,1,11187,"RS"
"REGENTE FEIJO",0,0,0,2,0,0,0,0,2,18,19985,"SP"
"REGINOPOLIS",0,0,0,0,3,0,4,1,8,20,9042,"SP"
"REGISTRO",0,0,0,0,0,0,3,0,3,3,56430,"SP"
"RENASCENCA",0,0,0,0,0,0,0,0,0,6,6979,"PR"
"RESENDE COSTA",0,0,0,0,0,0,0,0,0,1,11569,"MG"
"RESERVA",0,0,0,0,0,0,0,0,0,5,26763,"PR"
"RESERVA DO IGUACU",0,0,0,0,0,0,0,0,0,12,7927,"PR"
"RESSAQUINHA",0,0,0,0,0,0,0,1,1,1,4861,"MG"
"RESTINGA",0,0,0,0,0,0,0,0,0,4,7384,"SP"
"RESTINGA SECA",0,0,0,0,0,0,0,0,0,7,16315,"RS"
"RIACHAO DAS NEVES",0,0,0,4,0,0,0,0,4,4,23313,"BA"
"RIACHAO DO JACUIPE",0,0,0,8,0,0,0,0,8,8,34784,"BA"
"RIACHINHO",0,0,0,0,0,0,0,0,0,2,4601,"TO"
"RIALMA",0,0,0,0,0,0,0,0,0,4,11036,"GO"
"RIANAPOLIS",0,0,0,0,0,0,0,2,2,8,4828,"GO"
"RIBAS DO RIO PARDO",0,0,2,4,0,0,0,0,6,6,23881,"MS"
"RIBEIRA",0,0,0,0,1,0,8,1,10,14,3390,"SP"
"RIBEIRA DO AMPARO",0,0,0,2,0,0,0,0,2,2,15443,"BA"
"RIBEIRA DO POMBAL",0,0,0,6,0,0,0,0,6,6,54965,"BA"
"RIBEIRAO BONITO",0,0,0,0,0,0,10,0,10,19,13060,"SP"
"RIBEIRAO BRANCO",0,0,0,0,0,0,7,3,10,16,17220,"SP"
"RIBEIRAO CLARO",0,0,0,0,0,0,0,0,0,7,10941,"PR"
"RIBEIRAO CORRENTE",0,0,0,0,0,0,0,0,0,4,4644,"SP"
"RIBEIRAO DO PINHAL",0,0,0,0,0,0,0,0,0,3,13557,"PR"
"RIBEIRAO DOS INDIOS",0,0,0,0,0,0,0,0,0,7,2243,"SP"
"RIBEIRAO GRANDE",0,0,0,0,0,0,10,6,16,16,7697,"SP"
"RIBEIRAO PIRES",0,0,0,0,0,1,0,0,1,5,121848,"SP"
"RIBEIRAO PRETO",0,2,0,42,2,0,31,11,88,1041,682302,"SP"
"RIBEIRAOZINHO",0,0,0,0,0,0,0,0,0,2,2320,"MT"
"RIBEIROPOLIS",0,0,0,3,0,0,0,0,3,3,18641,"SE"
"RINOPOLIS",0,0,0,0,0,0,30,6,36,48,10098,"SP"
"RIO AZUL",0,0,0,0,0,0,0,0,0,7,15125,"PR"
"RIO BOM",0,0,0,0,0,0,0,0,0,8,3337,"PR"
"RIO BONITO DO IGUACU",0,0,0,0,0,0,4,0,4,6,13552,"PR"
"RIO BRANCO DO IVAI",0,0,0,0,0,0,0,0,0,4,4119,"PR"
"RIO BRANCO DO SUL",0,0,0,0,0,0,2,0,2,8,32504,"PR"
"RIO BRILHANTE",0,0,1,5,0,0,0,0,6,29,36144,"MS"
"RIO CLARO",0,0,0,0,0,0,7,0,7,76,17988,"RJ"
"RIO DA CONCEICAO",0,0,0,0,0,0,0,0,0,5,2061,"TO"
"RIO DAS ANTAS",0,0,0,0,10,0,0,0,10,17,6246,"SC"
"RIO DAS PEDRAS",0,0,0,0,0,0,8,0,8,11,33935,"SP"
"RIO DE CONTAS",0,0,0,4,0,0,0,0,4,4,13712,"BA"
"RIO DE JANEIRO",0,0,0,0,0,8,10,0,18,18,6520266,"RJ"
"RIO DO ANTONIO",0,0,0,1,0,0,0,0,1,1,15804,"BA"
"RIO DO CAMPO",0,0,0,0,9,0,0,0,9,22,6043,"SC"
"RIO DO OESTE",0,0,0,0,0,0,0,0,0,4,7463,"SC"
"RIO DO PIRES",0,0,0,1,0,0,0,0,1,1,12130,"BA"
"RIO DO SUL",0,0,0,0,6,0,0,0,6,14,69188,"SC"
"RIO DOS BOIS",0,0,0,0,0,0,0,0,0,3,2810,"TO"
"RIO DOS CEDROS",0,0,0,0,2,0,0,0,2,7,11431,"SC"
"RIO DOS INDIOS",0,0,0,0,0,0,0,0,0,7,3317,"RS"
"RIO GRANDE",0,0,0,0,0,0,0,0,0,22,209378,"RS"
"RIO GRANDE DA SERRA",0,0,0,2,1,0,8,1,12,16,49408,"SP"
"RIO NEGRINHO",0,0,0,24,0,0,11,0,35,35,42029,"SC"
"RIO NEGRO",0,0,0,0,0,0,7,1,8,19,33857,"PR"
"RIO PARDO",0,0,0,0,0,0,0,3,3,6,39000,"RS"
"RIO REAL",0,0,0,5,0,0,0,0,5,5,41767,"BA"
"RIO SONO",0,0,0,0,0,0,0,0,0,2,6512,"TO"
"RIO VERDE",0,0,0,0,0,12,0,27,39,68,217048,"GO"
"RIO VERDE DE MATO GROSSO",0,0,0,0,0,0,0,0,0,6,19569,"MS"
"RIOLANDIA",0,0,0,0,0,0,3,6,9,9,12086,"SP"
"RIOZINHO",0,0,0,0,0,0,0,0,0,3,4607,"RS"
"RIQUEZA",0,0,0,0,1,0,0,0,1,19,4670,"SC"
"RITAPOLIS",0,0,0,0,0,0,0,0,0,1,4834,"MG"
"RIVERSUL",0,0,0,0,0,0,2,2,4,4,5792,"SP"
"ROLANDIA",0,0,0,0,0,0,0,0,0,26,64726,"PR"
"ROLANTE",0,0,0,0,0,0,0,0,0,5,20920,"RS"
"ROMELANDIA",0,0,0,0,2,0,0,0,2,12,5022,"SC"
"RONCADOR",0,0,0,0,0,0,0,0,0,10,10779,"PR"
"RONDA ALTA",0,0,0,0,0,0,0,0,0,5,10695,"RS"
"RONDINHA",0,0,0,0,0,0,0,0,0,15,5497,"RS"
"RONDON",0,0,0,0,0,2,0,0,2,7,9581,"PR"
"RONDONOPOLIS",0,0,0,0,0,0,0,0,0,71,222316,"MT"
"ROSANA",0,0,0,0,0,0,4,6,10,10,17795,"SP"
"ROSARIO DO CATETE",0,0,0,2,0,0,0,0,2,2,10699,"SE"
"ROSARIO DO IVAI",0,0,0,0,0,0,0,0,0,10,5231,"PR"
"ROSARIO DO SUL",0,0,0,0,0,0,0,0,0,2,40727,"RS"
"ROSEIRA",0,1,0,0,0,0,1,2,4,4,10512,"SP"
"RUBIACEA",0,0,0,0,0,0,6,4,10,12,3046,"SP"
"RUBIATABA",0,0,0,0,0,4,0,22,26,42,19994,"GO"
"RUBINEIA",0,0,0,0,0,0,8,4,12,14,3102,"SP"
"RUSSAS",0,0,0,0,0,0,0,0,0,5,76475,"CE"
"RUY BARBOSA",0,0,0,2,0,0,0,0,2,2,3669,"RN"
"SABAUDIA",0,0,0,0,0,0,0,0,0,2,6702,"PR"
"SABINO",0,0,0,0,0,0,4,0,4,4,5549,"SP"
"SABINOPOLIS",0,0,0,0,1,0,0,0,1,1,15936,"MG"
"SAGRES",0,0,0,0,0,0,9,4,13,16,2453,"SP"
"SALES",0,0,0,0,0,0,0,0,0,44,6144,"SP"
"SALES OLIVEIRA",0,0,0,0,0,0,2,0,2,3,11641,"SP"
"SALESOPOLIS",0,0,0,0,0,0,0,4,4,4,16903,"SP"
"SALETE",0,0,0,0,2,0,0,0,2,4,7634,"SC"
"SALGADO",0,0,0,4,0,0,0,0,4,4,20168,"SE"
"SALGADO FILHO",0,0,0,0,0,0,2,0,2,14,4003,"PR"
"SALINAS DA MARGARIDA",0,0,0,1,0,0,0,0,1,1,15772,"BA"
"SALMOURAO",0,1,0,0,0,0,3,2,6,7,5222,"SP"
"SALTINHO",0,0,0,0,2,0,9,1,12,17,8019,"SP"
"SALTO",0,0,0,0,0,0,0,0,0,20,116191,"SP"
"SALTO DE PIRAPORA",0,0,0,0,0,0,0,0,0,6,44397,"SP"
"SALTO DO ITARARE",0,0,0,0,0,0,1,1,2,6,5158,"PR"
"SALTO DO LONTRA",0,0,0,0,0,0,3,0,3,5,14713,"PR"
"SALTO GRANDE",0,0,0,0,0,0,0,0,0,8,9287,"SP"
"SALTO VELOSO",0,0,0,0,0,0,0,0,0,4,4655,"SC"
"SALVADOR",0,0,0,8,0,0,0,0,8,14,2953986,"BA"
"SALVADOR DO SUL",0,0,0,0,0,0,0,0,0,6,7434,"RS"
"SANANDUVA",0,0,0,0,0,0,0,0,0,9,16237,"RS"
"SANCLERLANDIA",0,0,0,0,0,0,0,4,4,5,7798,"GO"
"SANDOLANDIA",0,0,0,0,0,0,0,0,0,4,3410,"TO"
"SANDOVALINA",0,0,0,0,0,0,0,0,0,6,4174,"SP"
"SANT'ANA DO LIVRAMENTO",0,0,0,0,0,0,0,0,0,1,82312,"RS"
"SANTA ADELIA",0,0,0,0,58,0,0,0,58,144,15331,"SP"
"SANTA ALBERTINA",0,0,0,0,0,0,3,3,6,8,5999,"SP"
"SANTA AMELIA",0,0,0,0,0,0,0,0,0,2,3603,"PR"
"SANTA BARBARA D'OESTE",0,0,0,0,0,0,1,0,1,93,191889,"SP"
"SANTA BARBARA DE GOIAS",0,0,0,0,0,0,0,6,6,8,6393,"GO"
"SANTA BRANCA",0,0,0,0,3,0,0,0,3,12,14667,"SP"
"SANTA BRIGIDA",0,0,0,1,0,0,0,0,1,1,14976,"BA"
"SANTA CARMEM",0,0,0,0,0,0,1,0,1,2,4360,"MT"
"SANTA CECILIA",0,0,0,0,2,0,0,0,2,12,6557,"PB"
"SANTA CLARA D'OESTE",0,0,0,0,4,0,5,1,10,11,2134,"SP"
"SANTA CRUZ CABRALIA",0,0,0,3,0,0,0,0,3,3,28552,"BA"
"SANTA CRUZ DA CONCEICAO",0,0,0,0,0,0,0,0,0,5,4409,"SP"
"SANTA CRUZ DA ESPERANCA",0,0,0,0,0,0,0,0,0,6,2110,"SP"
"SANTA CRUZ DAS PALMEIRAS",0,0,0,0,0,4,2,0,6,12,33455,"SP"
"SANTA CRUZ DE MONTE CASTELO",0,0,0,0,0,0,0,0,0,3,8113,"PR"
"SANTA CRUZ DO RIO PARDO",0,0,0,0,0,0,7,0,7,15,47148,"SP"
"SANTA CRUZ DO SUL",0,0,0,0,0,0,0,0,0,9,127429,"RS"
"SANTA ERNESTINA",0,0,0,0,0,0,0,0,0,5,5662,"SP"
"SANTA FE",0,0,0,0,0,1,0,0,1,7,11691,"PR"
"SANTA FE DO SUL",0,0,0,0,0,0,0,0,0,12,31802,"SP"
